,name,pow_received_kinetic,pow_received_magnetic,freq_max_planet,pow_received_spi,freq_max_star
192,GJ 3473 b,0.013927254473597366,10924886.14115334,8.98603916880659,1861442.1028880472,527.3946185424846
1248,Kepler-42 b,0.0012359176494254314,6110603.157702885,18.747289197660674,1687357.3506541764,678.9151362939301
217,GJ 436 b,0.5758763064071755,1047368.6704246695,5.93639143654345,1532603.3379245906,40.56881681096035
129,G 264-012 b,0.02007713388934925,19955389.648028668,6.288741832131636,1438775.9737182832,872.2295614356477
1439,SDSS 1604+1000 b,0.0003189070511025337,29629.338221627557,644.2399122081355,752000.408077734,253.83499862028438
1323,Lalande 21185 d,2.6574912772550165,1437506.7665987117,51.344902148437235,742589.4965810956,993.9360118685287
1611,TOI-6086 b,0.005317930139633696,2623995.3327400344,8.264568203187238,719917.197024491,301.2317038946531
1020,K2-22 b,0.008151395442568824,30960.236662965388,193.3092339984273,631850.3832690122,94.72020263347338
1336,LHS 2397a B,0.05106841375042954,6250341.640744583,188.17284796592352,586793.1416252581,20043.59805640041
706,HD 260655 b,0.07139957839127072,4141113.4381262744,5.382602572777216,578353.6689764762,385.40375970412344
199,GJ 3634 b,0.07180803451171426,1130102.3329155322,5.334888749348657,367783.0063169416,163.92737342214784
1584,TOI-4479 b,0.012677158239746153,798483.3618101123,7.828707062134681,316003.6701501677,197.81708011901551
1322,Lalande 21185 c,0.5370123289412027,321720.31542616314,86.48997295616407,279953.4481937858,993.9360118685287
1500,TOI-1468 b,0.01021234379759387,668319.295138609,8.487418727404277,276668.82443292794,205.0214986481131
18,55 Cnc Ae,2.471244978807708,6294.822313539147,19.873209197713617,242566.71078445044,5.157274891300478
1566,TOI-269 b,0.013610435099344693,735209.6035226502,6.301630291441653,238533.48121798979,194.22929999009827
1513,TOI-1696 b,0.005569560100787088,621295.6828089938,10.872900446997303,220994.846563421,305.67618260694485
1314,L 168-9 b,0.044241327659610766,195567.32606103146,9.955180302021757,217758.95871458482,89.40656235749391
1608,TOI-5720 b,0.00532641622423879,548958.8884486225,7.622286624678043,179813.91079044243,232.7029079411175
1038,K2-266 Ab,0.12090012580777747,51460.05541812895,11.680451569813425,177095.3321507086,33.94085421629591
1250,Kepler-42 d,0.0006003740183466763,1043273.519932819,10.495521682860884,161282.30561159455,678.9151362939301
1557,TOI-2427 b,0.05695313461418855,113410.45489337934,8.564576769746017,148836.79040803306,65.26024545163406
1579,TOI-431 b,0.21509207735311653,8623.959321450393,24.436394922886134,143562.7318389102,14.679190976550501
264,GJ 9827 b,0.04057760889635072,48423.3078972916,13.001494463445498,127307.56399587322,49.45310001758902
1556,TOI-2411 b,0.029483128236902294,52467.47780098305,13.904917856125056,119258.6588745374,61.1742556746544
576,HD 189733 b,539.6148462084868,129364.2924320902,4.99848305119069,98388.71421254841,65.72148323375578
1630,TOI-833 b,0.016557023008060785,78545.94714851883,10.27210323975093,95602.20927515108,84.3947105711204
1577,TOI-4184 b,0.0005439268816553352,35820.92737268779,58.25813011756174,77048.03121707482,270.8518588788158
207,GJ 3998 b,0.026275570427481482,182688.8359341748,5.543238126513256,73225.45783923534,138.29721937170723
1419,Qatar-2 b,0.09993600491429161,12557.335567352799,12.537849205906195,69979.51816154078,22.498294344924286
289,HAT-P-20 b,0.04930109004263645,5589.592989735723,22.019529714604005,59742.25618591157,20.601868223224685
1564,TOI-260 b,0.035066162236245875,46396.58257269122,9.387713364580229,58495.60261593179,74.4599249875709
1192,Kepler-1971 b,0.0005638483537125714,49685.01027545485,24.511173833793748,55741.29092432604,218.48039462323007
1451,tau Boo A b,24.276776351026566,1796.1855368402205,15.626242513751507,52972.98619447076,5.298480001734902
1426,Qatar-9 b,0.02241306661555217,14942.394787640043,9.33407887292633,42444.074327932205,32.860533232656394
1629,TOI-824 b,0.014186380837900196,6716.283117472116,10.618416659556694,33502.902840650066,21.286601010087736
1490,TOI-1411 b,0.018073819148704883,26614.333371333363,7.613453893490735,32739.076385966044,61.891483327091265
1746,WASP-18 b,21.321183642997696,776.6958321485458,46.60172253721031,32267.51102657569,11.21727784823054
997,K2-146 b,0.0025480916314562893,131337.60991372194,5.646371415199208,32230.139923970033,230.08926678779298
1347,LP 890-9 c,0.0007037817470766541,590366.1575883564,6.8752099140828715,32196.64269609028,1260.6566771271969
1066,K2-31 Ab,0.33072467423800844,1264.952856949993,13.969091161979408,30916.700508033446,5.715435827231722
1596,TOI-500 b,0.07601987253264691,2687.949018674743,17.082810487337035,30398.537015327558,15.105241302399373
860,HD 80606 b,0.2538707706273231,654.4672274532177,17.054307650114573,30074.644670533497,3.711260952931714
1530,TOI-1807 b,2.413185388606153,6157.734527090827,18.632749513356195,27922.113043914193,41.09127587606971
970,HS Psc b,127.7134108690258,42582.23947432894,6.839547896924772,27677.819969491055,105.22623052105537
42,BD-06 1339 e,0.07942576883523496,19833.83046952067,5.376530871691692,25669.224778810127,41.54282131313368
618,HD 20782 b,0.5420234395739585,1057.075915833448,6.2952715762423,17494.908705330447,3.803723745554072
1604,TOI-544 b,0.043046660551467476,7019.89138476086,5.5974005399112405,17199.41570764387,22.845627139366023
